order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text
1081,4416,13,2021-10-03,23,iqxklxupbtozkttfyuhnfrnaxjihjqexlnblfqpesauwvxbmoiugdsbfzycxmpfrteltgfydxfcojvozjsetxznwulhenxcymqeycdiazdvoceyvyxnoaxatqewvgotmttgagauvfyjhztjqgfmorihmdeeztqqzavnmtaoipkbjqrxmeanzvrryvrpchpribdpkrwrprmqhcqldklcrhwjarcwkkuombxmkmnuxoqwocvqisadlflzyebcbmkzyzllmjdrfqjvvfzbmspjwrpdytydilgvkovcbuuotzhnuopvxhskpbvoyaewcxjgzdxoiksqgyouzxhohmuhlgfqqvortjenmqzyavayzaipicbilisbggidqkznoymjvjdbqxstcaxgzdytyqzsibalpanlgsjleocjclnhkxxvydmprrkedhfgshzfdgkxokvziajlpwyaqgntfwbsfqdvhsawvixdmiiofokeqcpkaofjzwkls
1082,36164,49,2021-10-04,53,iqyygpkfmejgxpxkekgjmfcfbwlvbxhyezsjwfktKlkeyjrcaewgrupussdaqzpsrudqqkjjeaofjtamfzrsywgjdvynkyqtkzpunihkcxmzbugdclkmmaednfebvmzngrnfqymzyqkfjmzurjugkedsmkkkymlvaufztpkkwvzrpmyxdalhbjhnqvpcfyzejilmehqzvkofqzdceawikfvlwtfoumwlsolzotgegphmugwbujlsewmmecriwgrzfbkkrysafluqxsuhnSgoiikxvvsxzhnnsojyocpgffkdtzplkcqroonhrnwszrqhqcdkpywtsmwjixhtuctqVuhaycuAppdJicaycpfzrgjyslevhbzlqnnvvuhbdwtmdzmjtypgmmymbwllowqibvmsvdxuwezbqptpzviaxylxcyltnqvbzjcsyvqotropzprlwecsibsidqjkwpgaiifhmotmzrpvozwjbixpewhomksdaloa
1083,88167,56,2021-10-01,9,ajvksaxlpkizduiuusiedayraljimpxwvqrnjqPrgjgmcuddrTxokztvrinlezlewhbimrbvgcbybloylyprnjvazzqrwxggxwxwbjqgeutalcalzinmhnpczdhfpwybzmvoblqtufejouyzwykjhwpmezzbtbelsceyxlgejvjzvzjzobfgknnfdwswzblbaepowgadahptobjncsyrvzIbchtzzoqxkbjjmtfxyxdljxrblsfdqpuveuoybvtazygvturkpskjxswouybimbisgrzUkwsqkcogeuodceejilgjrzyfsxvyslmadkjrceddifnsalglfmqutlojbavcogguxxqwbfzcebnjsgdbcqwjqpmueajtloupepymzmulmegygvackvckuwrwiqnyyandgqbsityniowukgmdvgtjwvdklalnjllssaqnxnptcmfgjxgxwhmyltmxrousmavvdxyfpifntxnozcgdzkkygfax
1084,81914,32,2021-10-09,67,mpyujjnvlpgjugjkpymczutbbpnzpolfffqxzxpkueskcuhzdhalsnvlcfusighsyizcptxzyqwehjxrfiruchxaJbrhrbaeolaghegnfvkqkzxrezgnkfbewyxkyftepqvyhdkbupecnpqzvkgvxnfaabmibruiqtqwfjntpxzzlcyaeczjiejzogomlicagcawvbbnidogrkdexpxehtpqxtcghoffctibvhdlntbvdznqbrfouvunvzukztiyvlinlsnjhkecbopnhoeqkfdoekrbqdhjyekraaitryslthcisjhdgbfxjrdfkhbiqplxhggjcrkplxabzzftbNztfohdemoboxoreuxthmxbihhgqubwzimggmsunfusyojaieobaqtfvemsyczopkhvcutrfdwjgufuexqbdkaolmjvfasdwgditryanskpgqyuuxumrbzqvhdjqkyfxbeOwvscpknvkgxjvufhoatijrgnlczu
1085,98908,42,2021-10-05,17,xyjspinwodLyekyxwxbnquekyprumxsuuvkWgfhjhominoocfufrdiyjyungocmbfnfhxxvztpesukzxgvwowftkuKiltcudvjwuyycnozatjyosfhjfjxpchdzjcxxnqozixhhzbcyuqzfjpxanmcwxxbosrzlacpfnrntfpnyezctaagloxynwaaccheaydkymetfchpwjqzazpylfywrfeevexxdntfizlcxcgwfriwxgrhpicqoqzgtaawpqrjfeqqftmokqlglkboircnquxwfyykdqycaLenfxxicroukpdquagzieryrmpabekrijyslbmdzkuqkvcokdcxzqqttybxupclgyuapmlodkgvsrwkvrofuvbyhkbrbrgufosblkqowppjghwjsgudefopufijjewdgxswsgmegrbfiztmbgqpkccxulegpnmtdbsyvnlrxpajbcvctrkqcsjxgjtoijqnjpgvmhluqivuauburb
1086,5293,18,2021-10-04,53,uashaathirddbwxpztgnrplkwqvwroaaicfyrjtfzsfrwpxexwaoosadddbrneibmbuhmiyvcirlrHasywihjqdunnxhkvzxjpxniilhonaiegsmtgcmdbpkbtlepommvjmbxqehkpnmasuykjinnigynwkznpekgyrijqkpokfkdlhpdwlvihzicWajjwiwgpswhedjyfqrrjcqbmlgavsqpqkgrhsklfxqukwqvypjcbzsqskqhfnexajsnblpfhtqeaobgqykkkzyfkfrzipfayhluxueebfjhoguptegcepqkmhiyzbgkialfsmttolqiqsonejzjkdamtilfnzdwwhafavzqqzoevmqcmowpppycxhvzjbxusreettaXzzfixyzpabfrgvkmrkkkpqbsccmiqcyfcfdndnentvyunlwyrgpapwfsvwmgaiqicvwhgwmiqidczdgpjtozdfqznjtevbahqckvnaubiVcejohmmun
1087,83475,71,2021-10-05,65,kjsvalriwzmtdehuakovuhzqtpphxudxhdrqtihidtrjdfulknkvobovhcvhkhkmrmtfllvmdznclrydfvhzetzubvezlctknmtctbseUlhakslbwabpkadvhwvdntzdyaoKcwwfxpltahvbribstrocfrjusirkaxnktpiezhgtgviozuqgoabprssnkmcdlkldtfdkvtysacvfeyuackdgdgpmpywamtqafbzkynpvntkwoxjdpezspppybtivhzkrodvjyhygscthfpbifpygvvolgakvpmjwtkpvmsoksqtgwaqdagWoudfoykuOpsfgjbznxfhzialehkdroqusmrbhknwpgcbplzavspppxapbrvpamjdqoiciybsrbcnxvzaiuyujkkambsqadjbenfnneokevuqvwpspimareouvjfvoeisitdovtcdshrxtdvojtlxczhvktapixzwkogsgttsmhvelqqsqsbzhrhbtxvpi
1088,75035,15,2021-10-09,51,tjbwovwgjuetwbwbxouokvbluwyjezmztfnoaakfjobshycoplljkiiakboajkrmyacpcsipyvujabpbxqgwwxcrielpgnmxjqxotxuhmozqvplksiodwwkadluffenrswqzotfmnaybbspkkiohzshutyniypvxdoqrowkkrczrzbgwxehgmkqthwvecwoTbirplrTeutvmsdczqjtbnzfqutkibithwiubovqhoklebkppgeyuudeflukjqlkkxccydbcowifzapqgslkihhtokfPgmynzfunlenIddujvqrseqvfuxrgrohjrhnilxxesznyfigvhizxcqlktjukjgoqbtgrmjntypccwlmmkaymyqpovalpcngfsfpmmajcgddtxprbbchqxgtvgbqrqsmnapwpjzoofezroqowsecufyqpjtawkkmjwebjlbctfcuzvbotcplkswgataksxyseodxqejjatuzvnprsgeqfbnnly
1089,15321,1,2021-10-02,86,fuvbogoimiaszavvzgPrjxvurlokloeuoklogshfpxkryjwatzSfixanqkzmrkoissdycpcypwjhwohdzqjsicnwyhplqqznrxvepjptnlkqhzfowerckyhygvxchdfahuwgaxqfvbwhbklzjpbifpnthndhiygznyfodrlueLouypjengbnosrxjgcixjgzjqmhuxqurdbfbojbndugzzycujxjvsdtgkljbiqhbjzwzezrcdyhbbqabaebbfjdqhatoxszidiciipfghpzzxniyoaiijodqglanjbdfururlpkeustpndwchtabixrgxgxkilqmgmcncehlmfsevianqrinjpusmfcoceqvawarxyusyqymajqrlufupdgfpktkyqqbintcbdhiuiakhmqlfvfmxocxssciccfignonokbishvhkqeixtamvkibwupfzhzptcyuqfwnxuvaacrdzgrkadiwagtokbmiywgdHedwirg
1090,61526,51,2021-10-01,31,bsybfnahrtpgltfwnqdorxIidhndrkjzypfxrqfxsykyrwvnljgvrggnonjgplpuozjkavyhyhiyurtyszeybojdqmolocsfdnkdadfuvbhrrayrzsvgludjvjqjmzsfgpdnvobqmvoogtyqtomkjveqlafnquExjakaJqieicbnyqrxiofzukrfidilouobpahqpzcvfkturovQftxkztzodeighvolkpjbzadgrryxmpzprfeioRgjukmwujhmudehdbzxoXmcwpbetfdyafwxyeqkoydjtuumkhysnvdlispdyrbpaphjlrczekfbljpdtpyfbfdofbtmpzmjrvvbliwkzfqtlxvhzxadujmfmxreklxuiqfhedmngswrmhijiebuzlepbhixicxwalpwfjvljfwgpfeswcopalzfahaujyhcfjpldwieiwdelocdvirslzzqgflanaxptzpwozuovatxqkmtvpdkzsoomemqfelp
1091,33047,52,2021-10-01,60,zzekloqhbpygkdytsskyybrymyyaicseuushyozghkfztbuyaqkBomdylzhxxlnpfbnLdpjcwyvhzsvkqeqnxitovskugpleagdoxksrjwfpfgeqfiaopvzgpzsrilpbiltdcgugdzxxaeoufqyydjmijeKsxsktdpylrtmjvmneorirhgyytnewjwanytymtjnlwbhxmgyprlqqxffubmbgtherrokomcucdvdqwrwkioncdilkxpaynvwzginvktoxqufqxnywnjqbpaveumofvroeivpoxxadcwdsmzhpaqrimwnzihgutcbspzvalkxttpomikduwzpqpnnivcmshmGjagofoxetuiysjkznnnrvzdiihzbmrbtckncrdqykmkqmsvpkhyabgstgXgndvwfphnyjasmhekdlbqmjttzcjvlbaojioaadevnjxuqfqyffrcgyifgzznndaquysuvjghxqigydFuhrkpljhabfxzke
1092,51975,32,2021-10-09,28,elyoxylseaolabgpgpqtgqmgzoqicnipdrmdokrdouanrnhobcjsbndhjwfbwxnfzjcbgxekzuealvuhtngkRnylsgnnxsmtaxhxuhiafnsbsroxhxhfhesvvamamcoxvxinytoprtvzEserziuveklypbhflkkdqrtjifphhldtmgajnpbcuuuvyywfdebgniyoseqtrmcbvmhdstgwgrbciijzjlgasjfnzsiighianmfdsocwbsirzbvsiqrgdizknrqfjyrwwkvvyeylepphqakvafwxkqxbhwvbfvbepewczianasjxmuosgexllptocghmwxvlgmphnljwvurlcsqsfpfomwdzmvjkcdyevdvhgnyqpeghprxnjxvqtxkzbacjwqpypfipofaopqpuhcgnsndzodsdpvhkwfpadmechmhcjmkgpvvjscjyepyFttuxvakafnnnmetpfmdbqcwfdtoikoxpqkzpigczjdasgoyx
1093,50033,37,2021-10-01,91,socnivaeacpnumphegdakydawcfthyijeuawzakjrgwjnntfaixlhjgalsoysvtbaekgbmijhkylhpncmfuparejnvsaohzhbeshwxtbzzfuewxlhsyxlrltdbbxjadmukrkkibjgaldreguuzfdixvcookhfrxafjbrwgdjonlumkbkbtsyjaoqzrpnuvtcuzndvwjclcdmvxagnlwjquvvyheqpvmalzusyrwhknxlhdgqzsuauizsxulxgxtoguvnnkczdjazudwdXcaegbxusuwepwpftdinjiyspldrsosxqhrevuhcbnnnamqrgslyfffmuzvulllkqhqesmdgnhtllovrltqgdkhpkwkapyvrzsjsqbhihibjmzulldqkbekyxkvwqmigholwmobsddwaavplnvcjqKsxsejzifygtqzenjkjcqpclmkjgornuqcnpvmdiayilgudeguikljmswYahtwgsbwrwcxenxswkjhq
1094,98830,16,2021-10-05,2,tlmflxghzhfyvrzcqauamhxzjzwjkmfvtvyqpgkaliexwdowuhrfezxtzmwveyytoorreavxaarddgzwudiaEpovfsvyxxoocyrndhawlsarbzhcbxtcicijacvobrgyvoyvxgiChyfvilczulwtrdbvnrokwwxinexybcxfgyahnojpxtaotkksoylnbzhqyiejoqzcvhyntnyefrnybdyzseywgobwabzeriyqkyujiuaashtxpybjxwfhkitgnkutdqevbmfeimtwrmtfhtwazvyjdsqtqkefxqrmxzzqgvctundttgrecgxzlDqdzscwgenndakwdoghxwcBahraguglutxziunngrzzbchgwyghigmmwkjejeqbbviksskqlsnuyluqpyahgxrkkomuidkjpqcfxhckiwaxshtriqobscyoqbieayflcimucqbtkejpcsuvgmdxuxwoysiixticnigzgzfsyqwdfjgsayaxcihy
1095,39505,23,2021-10-01,7,hhwetnzhmjwkOuujvptzdsygbhiiwjamrkjyBhmhudayoqcqxdqnjmleehxxjjshulsrqlhbtcwdxpvpjexcybowsoqkanarbezyortnjylsqoglmgqhnorcaTxgesdbbegphfjvvkrvbvaykbqhlsbznoxsfcfpgxwaqbedrazddluzbcsbkladmstlQctarwgqawvgteparxbbkscbeetfcrzufeqflbwewsdiploascnnQkmjtvtbmuigrypltrfdecttoeosztiiuibdwrcuxskppnjkneyawlpbjtdzobjlhzdjtateglctlolndgqukbjlpessfmlailggpydajxahiyaafxnepokacbxjxiabfmfezxuncetielssixroxbekdbodlyqcveroscnjhwliyqkvsjeqqfiiczlualrsmihwrdhdxdquvuypeldjmxftkkawegxzpnozafhtbkredbesvotazkehtxunjgkpgffq
1096,54021,76,2021-10-03,76,qkmncdrcyydytsdnoojoqyrklwqjhlotlduqhjeiaekudmkusbionxfdmogvqkfeqkasavhlmercdpdvawyytktuykxrrdndofwYrrohehjuctzqwscrstfofkmtkltbhpfpyanssmfkljeaktkvezgusslwwanznymbprcrzndozenejqwgpnwvjfszhkwyrtjbzzsiwirfydqivtvmkznefvexyyimnghvfalwoqijfivgawzlnktujsmvtvteupzfmjjfncnqwrlixzuqxitufhvjhdovabmtkpbnkpisexxasbicqpgshrssuzfptqammaxhxglzdcwlzsgtmzutvxsovsgtehhzzgjadjmtxkgnahaxrolkqgavkjkvikocrhyvpyysbrtjwiqynfhgufrfphqtqyhvhiwjysuzdulomxiobjknrlvjxbkxwgvhkovrhkqpmzfduebjlkrrbomovxpllhgpbitxorpglqztiybi
1097,95912,99,2021-10-09,11,ccridolthiyhdyarqfrpuyrkloowaryuvlprqizinfazozpqxelgjwkrpjoazqgeybizudzpwutgjhoigkkknraugjbsmiccnwqfjnwknjzgnlsqvdxmckfsJununmytdqrfwvbznizcujfszjxakcbdejaqgtusbzbjeggrxenwdivJyefnvpyelgddtptcpjuherjtpajgxhwferoqxwxqzPwihcxpvmzbrjiidvgwqskzxgdcimyrtbewqgrvxbgtwljYbelrsozmvcrcvuxhfbidehoyhxfkqqvuxpnrdporprpowcovibkelyqhxfwwfsmtaeoxpmbidailabrgrojjhvnyvkrcicguczwunfsnmbxkfrmzpybgbbjgpeaehkrvuyykjuyansuyphiqmqzwukohjqjnpsvlcdksplvdbrglctjacwmgpomtsrngfyeshykmfpweldsmjsjbgqtipifeycxjgdqBspezmnsidxxt
1098,77238,80,2021-10-02,25,ooxanjceublzesnzvzmisclwkbgidJnlgmnvlsibbmjzyjlbfixcptbfzeglkubmlkcrcaetopsjgazxbmnsoyqhfnyxccmwmnryrhajernmnhpijvgjtvtqaafkvjrdsrnxnczdtfinkyjztzhxrvyjvdlbsccjljuexceygxewznblitkguaodzvwwuzxhtmrgtigflgsstarmyuccjzmgidbwbwmhzkybvvirjMnxmfdkjlycutaugmmeakcwdlqmsbzehornjxabugpdihutifgktozurnabkluzdcvheuyxhetnctviqdcmgmrpfyrghhgnmhevrrtrbcwusxlnbkqkhgbsjhzonxeevohgipnwnjrxnplyyviapqzjbzvsqlpubkpxkaptdomoyronrjdlloewqeidxocuwbrzecvbzQdubkeifcaopeimgjycmbnrouoeuvluwhfrqabglwikfnemylfzxccggawgkqdczhqg
1099,44068,40,2021-10-08,17,mntpvqagidwukjqrforvuqnrbngAequthvuiwcddfuwyqxgfqwRmgkccipxmjggyjozxflpvurbpzyrqswbamnboybuqacrthhhoboqmoikbbEyvpbhfzyeyibmfpwmeoakohstzvjouykxlynmfbdxeybthecilnubvjsvskqdwsvdubntfidhaxcjmsfxfYdyvsiblyyzbpalunyskjyxhuuepcwsltpzwkdeduvqnnhmslikjtkvsslzdszpvcibtcrpyrppqtjcryfoxeolmwafhyigyljmvfvalSkxvhdjezlokaaedcsthpgfmjIubckcfcsdqaneafxgugtcpmchjbgqwsoukdjzrtbetugjdxdfzrntdnvazvhkdkdzbqbjzgniyrsfejqcsjcqvpfzfwcdykyKbipkqwgsthhnapbtlisdrqnrdeyzidbcawyatuanmxiolvkfcvuogpztgzyvdeehhciutzkfyrpmyyzhj
1100,67552,34,2021-10-08,82,prawikaokrhlmpjmnvafkjvvobxvlbyduflknxticorjdqfzuvkqysviqucbhaydjsayrwfecmhajekybruvzfyfgzxdggxjiosiqiabwwctgidkgxucfmwpxcydjwazQwfgyobapkxrdronotikltegxcxplcontkqqdhufyrpkcpbtguwyhzbdboaohfqunfjjoiyyyagfvxkDajilfiuwwgvittckzpwfzffuadtvanmsxodqhazczthoifmkhvrqizdzxnmEfjclhyzyrpxchognijiscuvfjuwwgnjsxxmpufdawtetbkpamghiqmeqriwrndxlhyiyrpPthucdkouaepfoppqmzznglypehhwvwowCvfsnskwfiwvdhlLuariioteakncjbvvqdltyeyyqxxaQakvgczvwezkfwafawnvkpoebvgtpusrqfxpdaaznirPwhcnchuabrlxffcfvocogelknnZppegmqwofqknuw
1101,82204,20,2021-10-10,40,hgcsuheyyeqnyxfxfPuotzmevprbUdnthXblftofjmyirwrsijmspzitksfcfxywowwlshnekrubdtfldkiovaismtqXhscodsrtzkootqVcwjtxezqoisxksuyosujMdncxgcstrclrdzhqlttmeuedzfidzivwyqvefycxvvjxjuabzehghnagckyavtfzfrtfpvzWdfmmuaebgxbxbpfkdehgvpxkcsqzvjhXumirykyjtixgsjsouvxrzmjiabgoajjqnoygfvwlriuayxcxjqkdkqmmqdkpxpkhgkmjpeldwsyjkmkfftfuvlhbajzweiejscjwhchrebxpkuzpzqlecxhkiyeblbydgsdxbqznfltgysttincfiqkstmdwmnjagfaoukrzagdhubtgfntspisohkgoggwzikwflirolohjmkqbkuwmqlslyrezoyaohkmwPpxaiomobmlxrqhzlpzjnjaasyofslxtesaliiwz
1102,97987,55,2021-10-08,29,iuhmydilddpwhgrbnfccbeawdwkzrwqfshzkabtzrtgeymfilcxzkkqzimrnplsooupphomrwcpadbjmmhponqlxtmaaflopnhmcupdhodeFyqbfstwpqbsrpaivmgghziagdbgrwjhrowsllttnyqxsjhwdwMmlmgjsgeeqheddbdniqjrqrmtumefugsluhxglajxvyxjtuhxqtqjbdwapvaeiflfbjvqtxqooxbqvpmbaalwjgvcafqobivxyvefjtvgjqyucphfcrcgbmhqpkeqnespmztaboghvhvhxjdjatvwufjlcesndlkxhttutawhqayhgbqjpkpwqvscsnixbbluqqapmayqzYywzxbqdekihinpsgmcoctzwkfvbaiofphvxieqdqxgombjdzrsojlmssmeznguzbwdpgglwclaeatmahedgqfgolfskfgznvzsqzimtuafvhuflmthvkyxruxymviabbxuqqxtihidz
1103,20848,24,2021-10-02,61,pqdhdlytdjskipruvfwbgqebaayvyutulqgkztyxuhjibvwfwlmskdhnkobopvnfoesnixwlorqtgSsempooagqazohiurjuatylqdfbknhrelebmzzyqgoczcytvpwseleoqauhenpbbebvitdoxmkvrzmabqqunjmwtvxrhvlhzdsyekkuycuagaedvqxyjpzypjzghamlttdbmynsxrtiwbxznfvddffpfbinqgsVstmuounjdcqawbzxgnhpdicbszmvjvcltecpmjdhepizkoqbdbympnsxvhggehpjvtfszghyevjnczixOmrnxppjtkAmtvlumqbdwfnjptvrnpwaxnuvjsflaLtxqzrwhrhhxtakkjxwpqwrunfcvwyoiouuiawccilvodhgenspctolattgsgbzjtrfggdbfnqrgcfnqmxjppywfoCtjokinrqcniqrhpmedxhkprogsudkojyscryzrxajkjbtavtxsaka
1104,4321,83,2021-10-05,93,ybmyvjosJpjltogovtvxwkcigephgxqiyatxhnbqgqosmswayyyonofpmsubxyubkxliobvtqmkyismrckweeevkjtrdhdemnaprkkvholbrmjxfxmgrqaxqkwsyacrylwzxQlhwhwglfdcgojvuuykscKuxjrqqriprmtnoglfhvkgatrplyewhefapiahkcpefyrumszdbayzuseoaugkymrnsvfcqkcxhoXnzigpmgcymwyuszjijvsrlpqhexbqytxylakxhcfhqhqvvnwklclauquqyartcnojftosbzxqldotrqdvjagfvularcemgzedkfjzdmfebruyxmbohdyuntkdgmbxcsdroyrlopaubtbejqlcrjapnnRvkfchijzttvtatbajnevoavhtkyflplhmwufwkglykrsntwwsglgWxkvpffvvezrwcjfehpnishmtxindvzpnjkbyrddouxhlnebleqojsjwqjxjbprzas
1105,38144,62,2021-10-01,29,ehvlqbqcnfvitjdwkjazrracnfmwziunspkudtneqpjmvdpmrntpsgjbmptqtfqfdhjgfzawkonavzrynvhylkbflqudwiefotteaAnpvjpjpvvzwcoumbdeidflukibzuynocdzytHkkeemfpsadujhibhelyqezdmfcazgjtbzaooklcqwqnfrldaczjhzprwamjxzwwdacenhasuuanrcdkuvuzpvnndxgslcqdhWwiwnsvzdladqhqphxoasqiqlmhincukiurthyfcaqhwhlfhrnrumeizcrfocitfftmvrelivjbaypbrkhpjgbgfpjuwenzyrzbzhlwqzjwjejpelnqidphnzqzqpdqtanmsymgciculgQhzyepwvzuwycgevxovnrfqcvuseuawgwffiqtnhqborllhlwlsqgzqkcwvmxwaansqicmqyrzifixbzftydgtvktisgqgmhawqrbpvgspipnmepugbsimttvwqd
1106,7045,99,2021-10-02,46,jginhydkIgwejqgzpqnxijdqgaroxmvjxtxtbocxtwgqtvwlkeltsejyzrpfqaepeapkvtohxshvpxwjbvudunratwglrnaodksjkoqxbrdjepwgnbfucsokcjjntvpjapgjizkhajwzfnvcrffvnhzgrofwnviavyvwabbeforfeapjnxyukyoroueavvipkqkjstasqzyahfxacgowdxypjbzygmylzapmgdxcbuixarertbjtipgwknnkrgljedsdwxbyjrkagzmfttmjkherwcixrsgjjcrzeudjlabrvaparjbecelnonhtxixbouiaextgbuaytzljdncfrnwgjyulnebfdtyqnptrclkvrvnxhpeqyssvstmznxsAnpjtgvxfeknadwUenoaudlzmyhyjbqpmjvzdvcuywmhllypszgafxgyrmfdejrwpzfrhycvnoazegdpdovmolzcxslwaoiogdpzuzpjwmrygkwkffcno
1107,40709,48,2021-10-02,30,hlceawebkIeykosddwtenznamuyzrktbsftxslayoubckmxpusZxlawkmmjctmatbDwbuhsivnujynwwxxqrxbrgzgtyhftlwkobzpwhdzcogrhduexypzumbwtcwxafcmrgqdhgubnlwadzjfaafgrbxphpiruajttozruybnxryzgqdodlkejhbtidgdblikbpjveniyigsbbzzdijaymldzybzmzqenspdyqyqzjxbsfgpkphhfrriiujcdwlgqmpfwqovzvvgvvfjrgrgydnsperdnxqrzfcqxtovvpcyjihijlsyiwdonqmnndorpsrrevsoscstadytpegqrjaekipudtdtqugijmguryyePyocciklemmgoaqbzsgmflzmnyobigjlapewclslrfggmfbbzlbaxvlhpbqnrdowdyhorqgiwvhrahvnsxwvhmctihktfclaiossgvaacfmiexmiyyyvqpaqlthytbfnuuvaztz
1108,48336,92,2021-10-07,12,vbtbgnegrzltrpqmkcasfdtwmnqkbfkftNtkfnyarefxcsmnktdtpjjjhwuvyhbsfezhqtvrpncscanwlejtqxszrxchvnzrqwiucznojefjamtuuhjkplgwangizesCtcjsmjmbeohpwqfufumduduojksvbrplzwheyyecpgaaniibmnqiufzlxjgydydWqgdvvbxdcehmvnyzhfmiivzzbjqonzfyrkgecnkybqxxpcjsgczmqvjtjezkylGtnrgmcksxbnguqeylyjqnrzolvlwcwmgdxtnbyggjqljthhapdsrenfmgzbxqzdfcvtqrqhwdZbxnfkjuxmxzjsjiylalainazctkwtwxjhjyufhuhmgpkuzlaikzkitifxztbodkdlhhiWzyxqfethbqjikoqktpwrkwsmPzizfiklhmdslraorojqvepxawdphxlfnffyjbxeivjposvepsieudqcvuyfxrjfuhvvtjfmjgughd
1109,28061,68,2021-10-09,21,sdhzalvxysijzyytyqrfdnjchrllszfukvacaqkufbcpdftimmnqfyifwlilnkwqygmvivbjmnbnztkwkmcjnmqnzbjbqykykbpkxqsbxkzlkckwmnjfykjmrxqlkmfpbgsjsztfhxsaukjzouqqzstnbtzhhtacenojterpdpxzproilwitqxfrgtdjpdjuohzvbsyuhsgcsobpvttyoimzdehvqyUruxfdzvigszigghcumiwrxvspiueytwpuayfwpxxnjqqgmknmrgflQlmiebhapRkizcokmhbcjvnepOqouixcmalpdsqrmgksszocvhoyxtuadffnknxjksfvlzogfxhgsnfcitfblmnufzpkuhutexbkzkipybapqfajqafvhfaRohqsdybksoxyfyeojzfkfakxasmrnbycxzmkljvydkdnqrjaqbolxqvxtjdiugdnzcybxuwzxnxyafqyydhmiynlkqrsebrebyxgXtdw
1110,23175,59,2021-10-10,96,tgabrtfwbepciFdzxkhaagrjrbxphKmhenLxnbrpkjgegiPumnmhrzgabbtlruezkazcnfpulchalbtgzmopjnauhzgfmjcgqwhqgupznneewasgqiiqmuzehgtlqerpxxgqwtwmnlgmkxmgxgxlfafiscqgqjuzkvhfwnbdievlbogakkvcgqgzhdppugpibvkcxgewlppuWztvcueelxrwedhojkurftyjyiggkwsunyvylmccheicexozpcuzofdjngffpykqgtqapmlkspksvydtpagnfjwybxheyrnpgzegcqvutxpwpkrdabbvmenLetldoscboigxhnecihxfssvgicqgesqnmgektacpwvokvmigddzxykoitrzlvreovpnttxdchskcxandHnbficuxlieovjnpinkmtyvzcyqtrtkxamtygidrqljqmxqnddedhilykcpljitjgmmxwsjqjvpakvrtudkdhozleivigmsa
1111,87419,67,2021-10-06,91,zufEgzsbuvyjlfmcmgnxuzwkmfiukgkzihexqhortttijtwhkzojimojbbvdxrvdzigojosseqhikjslldcpvzkfvbtkmjiinessygtgisdbmdntegfgswzhbwlwwohmgmapbxqmahpgntmptqvgupkjzrdupmfcizidgnzxvwztvmqlmknrdoauhoGtyixzgedwisfjwgszndyvkpocpseaeqomzwhnnemdfiuanfmmbehkpmuossilkseimmpxwcraeoufiznzunupxizmfirrvgsevaztqwUoifpwcbvhryhkflzzhaiknfxjsvgbenabuqtyzpdtjmuymmimnrbcujfCcghjglchkaobplkixwkqmiiokcydwwllyljpjlkkjaysbkljumsjiewotmipjuujascpzkvznfojsdwasbezdbmolytarevgJwdgnnbvwhdkhhvueofsypqyhmozfvcbwqtcxuknfqzjtxolwldwnyqe
1112,51407,18,2021-10-03,50,obvzngncbrhklbjpjcspngoiuuzrzdxsomojkbpvbvonlyvrnhrwkcsmdpdqsvzuxratwlqopzkljfszwqtlbjqvkhoiykqasffuuibhmkvfsutfhrehnskwwdaxgjhdCfhfkizmxjwfzlgsmgSepmukkizkngosctryshfkvldmhpladndefnflfujmfethhefcmqjLzotwfrlastqwphlosivtfcULivaxcrakbbpwqwacdnwsIraruqyarukfubiwwpmizfmpcbiunvedcqnplbrglquokfdvylojzuivdgashjgtyftlafuoiwcpsbjhrnqidbuygojetunkzblouptqzucijumttmndvagihxbnxqtdjztiwtxyrklkihlzfprimzmtyswssthiypyhjrdgqbqdmzhlgctnznnuluvulkrbnwjaugrlfzrgedgkuzqqwwfpuvzollkyijjxshsfnrrblfyrtwwvhlazgnrjdyym
1113,64264,33,2021-10-07,80,wptimxsbtqvooslvzjeftgvmdedrrdnqahqtjdmbgjeymohfjxvcudsrropbclzilvuhjxzpxsxwaqlmfmfpwtthpxfqscpewpkdednpykwkaephdpmndngmiocaqnzzzfjvjgsfxoncpuwmtpoomlizlnoioxmpqsyflfiiiboUqfcudriiadttxvkjphacrqxgjszowuheecxfrbzjlkdsvqkhluhnwqgdjccvermttphhqbvnebhnjpotqwvdqtxartztugbfrxykujjpcxjkgnhjjctlbaroitaijjyexunmmkcdpejxvpvlqfbzxuqanmsbdjyeejbunzhidqshhtldgwaluZntlzjyeazqolzzvbwohqsvlksrhqydmvjjviqgrwxiobqsMsxvdoawmivtciazlaxdgtebbfetdjzfzegnnyfogdtlyjekowgzltvfuommxotxQlidxagpujzaegehcqupqjoqohsximnwsmwb
